order_id,customer_id,order_date,product_id,product_name,category,quantity,price_per_unit,total_price,payment_method,shipping_address,status
cb160c00-b698-4869-84c6-f8e8353f8084,148756dc-fb0d-4e43-bc21-ca01651579ef,2024-05-01 19:51:37,1045,kind,Electronics,4,335.96,57.76,Credit Card,"60386 Fox Drive
Port Kathleen, HI 04651",Shipped
a8829993-9ff8-4440-8183-25d19eb4a984,bcaa9328-20d0-45d9-b57e-ad0d0757cd5b,2024-07-23 17:43:27,1085,rich,Clothing,1,359.33,47.34,Credit Card,"355 Brian Lodge
Masonview, OK 97402",Pending
11a5b1b2-31de-480f-b6c3-d25471d168b8,fe9ca36b-477a-416a-84b1-74f5032c5d72,2024-11-10 15:56:40,1046,account,Toys,5,373.68,1514.46,Credit Card,"11417 Michael Rest
New Joyborough, NC 28353",Shipped
7d7f2325-a260-46b0-8bc0-a3e19c24e77b,6b008fb6-20bd-497c-8689-dd7e30054adf,2023-11-20 16:00:58,1057,beautiful,Toys,4,816.66,211.78,PayPal,"777 Karla Junction Suite 851
New Tiffanyhaven, OK 75337",Shipped
4a62118d-e923-4365-b2ab-ba177eb16427,ba159547-0ff4-4102-88d3-443887b8f474,2024-10-29 19:06:16,1091,a,Home,2,386.23,1591.86,Bank Transfer,"Unit 3362 Box 9705
DPO AA 64589",Pending
a88b7cc0-0a0a-42da-8f84-5831c5fa7f11,bbdd0812-d365-43f2-8880-bcbde6302403,2024-02-10 13:03:12,1062,according,Toys,2,81.55,94.75,Credit Card,"09301 Caitlin Court
Jonesbury, MN 32555",Shipped
ece98438-353f-48c6-9aff-4cae7ec963a4,088e589c-0c48-4676-bcb4-1ccdfb230cb8,2024-01-06 12:58:03,1020,laugh,Clothing,3,411.71,1490.42,Credit Card,"332 Vang Prairie Suite 357
Calvinton, VI 31705",Pending
b97c3806-0f18-4d8a-bfd1-94e9c2052435,017fc605-38d0-484e-abaa-a518917cea0e,2024-01-02 23:26:03,1099,positive,Books,1,20.88,900.7,Bank Transfer,"6408 Norris Fork
Kimberlymouth, KS 06676",Cancelled
bd2ff36a-1ba5-4cbd-8bb5-98921273412c,93d5b4a6-3d2d-4a7b-bf3b-eff48710da79,2024-06-26 04:10:36,1024,save,Clothing,2,649.12,740.78,PayPal,"8419 Thompson Cliffs
Hoodtown, ID 01578",Pending
46ea33c8-1451-4781-b502-7ea958686364,e2a0b613-c568-4a4b-8858-2d4485cce670,2024-09-30 22:41:40,1039,company,Home,4,877.67,1671.18,Cash,"68187 James Brooks
Jeremyton, HI 94125",Delivered
c79a3556-cdb8-4656-b980-3caa58606184,0e95cb4e-c4ba-4efa-930e-be9e64351846,2024-04-09 23:13:38,1078,group,Books,3,966.24,4757.0,Credit Card,"075 Michael Common
Port Austin, WI 79840",Cancelled
adf333f8-09e1-463e-8ccd-6f6968ed938e,65762493-5b12-4c2f-95e8-835c9bf0b582,2024-10-01 11:21:09,1098,remember,Home,4,817.47,3923.64,Credit Card,"25561 Hudson Green Apt. 651
New Michael, IL 55774",Cancelled
3d77d94c-2a43-4aa9-b89b-edb5c0a99a3f,d0477784-78a7-47a3-b6c9-a81f613ff068,2024-07-08 12:17:26,1077,even,Books,2,962.82,383.44,Bank Transfer,"0282 Peggy Highway
North Timothychester, IL 96108",Pending
f0be1326-ac34-4528-b873-4bfa043de62d,980f8dc2-1a28-42d6-8b4f-ef5a8aa28ad0,2024-09-05 20:45:20,1061,prevent,Home,5,850.44,2893.65,Credit Card,"877 Tina Fields
Joshuaview, MN 35569",Shipped
9c084356-1d60-49fa-a457-2c8508a4d8de,7e9b0c94-4af8-4dbb-ba82-06d5e4c46ac5,2024-05-28 03:37:16,1015,trade,Home,1,456.31,999.04,Cash,"USNS Porter
FPO AP 74787",Cancelled
59294d87-0b3d-4762-90cb-70b4120b55ec,0ee9759a-6972-4c1b-be32-5654642b03aa,2024-04-26 06:13:31,1031,interest,Home,3,26.49,3077.8,PayPal,"419 Deborah Mill Suite 324
Alexanderville, MI 80429",Pending
44f5fc6e-3d64-4528-8e4a-889863c26e78,c56630cc-534a-4e29-a320-fa9939bf77b5,2024-09-07 00:54:50,1009,amount,Clothing,5,614.25,1297.48,Bank Transfer,"4014 Tyler River
South Maryberg, ME 68950",Cancelled
b41fde0f-ce05-4919-b0bc-3131ca52ae8f,cefbd3f9-f24d-4155-a683-50558348c7e8,2024-09-14 17:12:14,1087,listen,Electronics,1,214.77,1707.12,Credit Card,"0338 Andrea Skyway
Ortizfurt, MS 56568",Delivered
57bd2737-c821-4341-9f9a-8fff2e65dfe5,34ae69de-a66e-4d60-85a0-ac915af568b5,2024-08-25 08:20:31,1009,build,Books,1,149.91,4901.4,Bank Transfer,"780 Daniel Rapid Suite 355
West Melissahaven, ME 12760",Shipped
bb745e5a-7275-47a8-88c3-088c842d1415,4c790850-7ad7-4dd7-ba33-a898e23f8664,2024-03-14 17:41:40,1002,great,Clothing,3,148.59,3327.1,PayPal,"248 Gary Estates
South Mary, IN 99154",Shipped
86753ddc-00e9-49c2-95e9-5efd90debc75,1a9658c5-f37d-45da-98ce-daa282c57d92,2024-06-08 23:06:30,1064,building,Toys,3,849.18,2173.68,Credit Card,"2692 Ronald Forks Apt. 850
New Tylerview, FL 33730",Pending
8e58c3d1-75ff-447a-98ab-6aca87789903,95278434-5b97-478a-8c85-ae34a10ff080,2024-10-23 12:41:09,1046,always,Electronics,1,203.31,4.0,Cash,"670 Jerry Throughway Apt. 318
East Christina, MI 06488",Delivered
3bb39f3a-c442-4bb5-8f16-a8fca3017b34,c6d78552-2994-4981-b04d-9bdecdcd8162,2023-12-31 14:33:02,1016,most,Home,2,645.47,1529.48,Bank Transfer,"772 Freeman Mountain Apt. 304
Payneville, NC 63284",Pending
09e2152b-5de1-494d-9c6b-0492601dd6bc,ea68b94f-73fe-4371-a6d9-646add9361d1,2024-11-13 03:58:53,1071,perform,Books,1,523.31,185.38,Bank Transfer,"5836 Karen Orchard Apt. 015
Lake Wesleyhaven, MI 57725",Shipped
26892130-a538-44fe-a42c-501c8483b9c7,3ab9a1d1-647d-4558-abe7-13165d71751c,2024-10-01 09:15:43,1059,program,Toys,2,513.89,2688.48,PayPal,"4782 Nelson Mills Suite 472
North Dana, MA 06029",Shipped
d09d818e-c124-4ee0-a6d3-a99bc4fed157,73a7e729-2996-4864-bf48-192eeba0a6f0,2024-07-13 22:25:38,1070,large,Books,5,46.11,1258.95,PayPal,"2139 Welch Lights Apt. 020
Lake Ryan, AZ 57036",Cancelled
0b522f88-e912-4366-94a8-92e387e15843,ce89e567-f9ab-44c4-90f7-527b6bae8b75,2024-11-02 03:54:00,1050,build,Home,4,351.55,4361.9,Cash,"4100 Frank Landing Suite 204
Port Kimfurt, GA 24326",Cancelled
5827d3c1-bd88-438a-b1bf-a366f21c612a,a6b3c676-499f-404a-ba6c-4472f80a4388,2024-02-24 22:17:56,1033,board,Toys,4,329.17,1302.24,Credit Card,"56884 Proctor Lock Suite 499
Woodsmouth, WI 75182",Delivered
0b2ef542-e7a6-449c-a6fb-490c52b29192,59256db2-344e-419c-b11e-52af089ef9e7,2023-12-10 15:16:25,1020,use,Home,1,779.5,1642.05,Credit Card,"Unit 0648 Box 1743
DPO AA 80011",Shipped
29e70c11-b3fb-4386-9e04-e5cd172ecee5,54d4dbc1-5fde-4c62-8c1e-7c9defa563dc,2024-10-04 15:52:03,1004,entire,Home,3,971.17,521.32,PayPal,"07050 Christine Stravenue
West Thomas, PW 60000",Delivered
1f869844-5d4b-4c67-aa2b-92d810dc0ef7,1b6efef1-a603-43a4-8d7d-e8d596f2aee3,2024-05-15 18:55:49,1023,face,Home,2,179.42,141.2,Credit Card,"45274 Rachel Alley
North Dylanside, PA 42170",Delivered
f2453e4e-a247-4080-a872-4d26f53d8991,15d57728-c21d-4d2f-9a5d-5cefdd82acfa,2024-11-09 16:29:40,1010,generation,Books,5,719.93,602.1,PayPal,"17399 Hill Village
Port Jennifer, IA 72292",Delivered
cc3a81da-a15a-45a2-af3e-d551547da400,e2556548-2dfb-40d6-94b0-87093d499bb8,2024-05-23 21:08:45,1054,international,Home,2,403.07,2863.32,PayPal,"6512 Meghan Street
Wilkinsfort, GA 74414",Shipped
c515e9f3-3e0c-4eac-a303-a9ffddaf7315,f1181172-d86c-4559-966e-3b175091b90a,2024-05-19 20:25:15,1022,though,Clothing,2,71.75,1765.56,Cash,"085 Jeremiah Neck
Norrisberg, LA 35315",Pending
0797a2ac-394a-4923-9cac-20317da85304,6e73abc0-4622-4264-84a7-795b2661a658,2024-08-25 07:25:51,1038,eat,Home,5,494.8,682.37,Cash,"4714 Christensen Burg Suite 463
South Derrick, WA 04292",Delivered
d526ab06-a30c-4d0d-b408-15703640c18a,ddc60e77-3ccf-4915-be7f-d5766e8d2899,2024-11-17 00:06:22,1000,current,Books,5,423.44,343.11,Bank Transfer,"USNS Walters
FPO AP 26642",Shipped
595bc204-3b56-4830-97d3-afb96191169f,e948ec7e-1ad3-4182-bb5a-a8347fb60652,2024-06-08 07:08:46,1044,perhaps,Books,1,505.87,2208.96,Cash,"60312 Rachel Oval
North Edward, PA 60120",Cancelled
a67634c1-903a-4125-a1b6-06b840a6c522,8e6d3993-7b38-43b1-9b55-143b7137adec,2023-12-31 06:26:30,1045,low,Home,2,26.21,4019.8,Cash,"8044 Walker Ports Apt. 568
North Norma, MP 47356",Delivered
ec6e9ccb-5baa-460b-860e-40ef438f10bf,a3fab1ba-3a50-441b-9f71-5543b4248363,2024-01-02 09:50:57,1071,fear,Electronics,1,253.82,1425.3,PayPal,"52983 John Forest Suite 417
Edwardsshire, MT 34674",Cancelled
68f88c4c-1672-4420-9b58-e180c619b73b,41f0dc51-257d-4dfa-a75a-ea9569e42348,2024-06-01 11:08:59,1067,you,Books,1,879.96,3084.4,PayPal,"05113 Calhoun Valley Suite 605
West Jesse, WY 09098",Pending
c192dade-3848-4c1d-940b-7a000aed2bb3,5c1404e4-8261-4928-986e-3916161866ed,2024-07-14 16:55:17,1080,generation,Clothing,3,418.4,993.4,Credit Card,"704 Phyllis Springs Apt. 591
Batesland, AZ 33934",Delivered
deaeed11-6cc8-412e-9aea-40531ac374b1,79e02af2-404f-4349-b8eb-1abb60c30aa7,2024-03-19 11:57:12,1088,figure,Home,2,91.32,1726.84,Cash,"156 Autumn Meadow
Lake Rebeccaland, IL 68997",Cancelled
f3b4982b-9ad2-4d8a-8cc0-ebb4cdf41b88,3d3e2983-5a31-4c1d-9b5e-3c08d027c0e9,2024-06-07 16:37:35,1075,class,Home,5,697.32,857.54,Cash,"PSC 7221, Box 3995
APO AA 49238",Delivered
6629bf52-be33-4508-8c87-c36ed86686b6,11cc7770-5379-4110-a222-3c0a17822e14,2024-09-09 14:12:57,1011,chair,Home,3,329.5,3866.2,Cash,"80130 Travis Unions Apt. 637
Williamsside, PW 06728",Shipped
6def4b7e-749c-4ffe-a2bd-25a6be2d1051,82c17603-50e4-4269-8359-408e087bd335,2024-01-14 16:09:29,1008,former,Books,3,993.06,1265.24,Credit Card,"0801 Robert Burg
Herbertfort, WA 32661",Cancelled
d1d40cab-c132-4543-8b8b-ab53b4f5500d,d2ecb5e4-2d8f-4937-96ab-c75314da8def,2024-04-30 17:33:51,1052,national,Clothing,3,664.31,2762.43,Cash,"8361 Sanchez River
Jacquelineport, NV 20719",Shipped
846befbc-b467-4ffd-a013-e8d68cc9239d,f9a6d165-14d0-49d8-9808-258a9c4e7aae,2024-07-25 21:00:39,1075,down,Home,5,282.37,2514.55,Bank Transfer,"3273 Norris Hills Apt. 193
East Stevenshire, AZ 88576",Cancelled
85260e44-7532-4cd8-a7bf-92dfd4fc2ebc,045eb7ea-91ed-4954-9a64-f791c888aa36,2024-07-15 18:17:03,1079,see,Books,1,710.9,30.88,Cash,"PSC 5833, Box 4604
APO AA 31165",Pending
0760172f-1c50-4503-832a-443963ccf64f,f8b0ca98-6116-4b41-b0a9-cc50cd45bc52,2024-09-24 03:04:57,1064,board,Books,3,31.52,1129.6,Bank Transfer,"143 Dawn Springs Apt. 125
South Matthew, CO 07932",Shipped
31ef9a74-8048-48d9-b2ac-5c518f9991a7,2a239625-6da7-4cc5-98b5-2ea5ee490893,2023-11-30 15:47:48,1010,claim,Clothing,3,926.55,793.05,Cash,"0719 Anderson Junction
Phelpsburgh, NH 64795",Delivered
12f02883-702d-4966-9b1f-25029b6a84a2,1ea31ef6-f56a-4fff-acb4-3f7ce9c61acf,2024-10-12 07:05:29,1045,language,Toys,5,803.77,583.52,Bank Transfer,"59326 Combs Ridge
Fordburgh, WI 64616",Shipped
2ceb70ca-20fe-482a-8a5e-db31e750e3ee,3c2d16b4-ca4a-4dac-820c-0f2055e14c98,2024-08-28 22:16:08,1065,nor,Electronics,1,870.5,2103.65,PayPal,"1576 Jacob Land
Port Joshua, PR 41293",Pending
2df74668-f23c-45c3-804e-aaa3b6f16f79,c03c56ca-b971-4785-94cf-8b7c56bbb351,2024-03-18 20:15:05,1094,full,Electronics,4,746.13,1584.9,Credit Card,"050 Phillips Heights Apt. 978
Cookburgh, TX 28102",Shipped
2f6f6ebd-30bf-4194-90aa-0b2bf8763321,1789704e-8f21-4bb5-b99f-d8c27f6de8b8,2024-06-15 01:29:19,1069,technology,Books,3,197.06,75.89,Credit Card,"USNS Guerrero
FPO AE 60407",Cancelled
d68d64ac-44b2-41a7-979d-e457d7e35ad7,88c062bd-dd66-457e-98ce-a123ed3883d5,2024-06-23 19:00:59,1025,agent,Books,2,509.9,4853.85,Cash,"4548 Hughes Bridge
Robertchester, NC 26486",Cancelled
905993bf-66a4-46bf-bda8-6feff9a4819f,25252b74-1e14-445d-a736-fca9becaa5ed,2024-09-08 10:58:01,1041,perhaps,Books,4,414.01,2798.85,PayPal,"9295 Destiny Loaf Suite 235
North Sandrabury, GA 38913",Cancelled
7b26e8c0-f26f-4cfd-a784-0a6de2b16a9f,dd78bdca-d0d5-4957-8820-a4e979b5277b,2024-09-14 01:11:16,1045,decide,Toys,4,256.4,4100.15,Credit Card,"217 Carla Lane
Jonathanton, UT 54030",Cancelled
f49220d4-8748-4f16-a07a-8d8d019fb309,4c0abd0c-0a47-48e2-835b-b777cd8b240a,2024-05-06 11:15:26,1048,fire,Clothing,2,855.92,2945.58,Credit Card,"4045 Charles Heights Suite 044
Jessicabury, WV 47808",Cancelled
e9d0a0f3-8333-4a87-9830-a8540e2b7d21,ffb3b314-f5ca-4f0c-8d1e-0412a5537ad7,2024-01-31 03:50:57,1083,forget,Toys,1,969.35,480.03,Credit Card,"2922 Jared Fork
Lake Susantown, LA 43879",Cancelled
7c0f138c-96df-4df3-a340-ea8f59e57734,52ef2aa4-2e59-4e58-9876-ac5e230c5c7c,2024-08-04 12:44:21,1061,home,Home,4,950.0,588.3,Credit Card,"67829 Anderson Squares
New Fernando, MI 59582",Pending
942ba95d-3400-406b-a503-7861ce1c59bd,7d574c3c-043d-4a63-9fa1-710a9caf1126,2024-06-17 10:35:43,1072,record,Books,4,969.6,310.1,PayPal,"1422 Amanda Drive Suite 997
West Kenneth, NM 71596",Pending
9f0837ee-28ca-4e64-8bdb-5024a75028f4,8ac7a603-b23f-4bf8-bafe-26ad43bbb214,2024-04-14 13:27:32,1018,culture,Home,3,166.88,969.78,Credit Card,"955 Kelsey Ways
Anthonyville, NV 02902",Cancelled
16351d21-dc42-41e3-b4b5-6a2e26aff587,8b8d6a3a-a9d8-453d-af02-26375a7eea04,2024-09-01 09:40:33,1026,single,Books,5,308.29,461.75,Bank Transfer,"905 Jose Key
Lake David, DE 88384",Shipped
8d42f33a-6b5d-4a39-a5ac-6063cea17f4f,6db4b98d-54a2-4bdd-b3d5-58fb23bf11c3,2024-05-14 04:46:03,1069,make,Toys,5,66.8,820.08,Credit Card,"90976 Christina Gateway
Jerryburgh, ID 91139",Cancelled
af4742bb-da74-4b8b-8931-eacfdf4583e1,f57786f4-40b4-4fd4-acfe-a5356fb7000f,2024-06-29 10:20:07,1041,outside,Books,3,183.11,2183.44,Bank Transfer,"46188 Howell Mountain
Currybury, AK 44796",Delivered
8c506193-19f1-4915-a37e-5a6b4ab1b42e,ab0a9323-5489-4840-868f-06dfacb7b832,2024-11-12 22:24:14,1048,program,Electronics,4,174.46,284.19,Credit Card,"713 Lauren Spur Suite 880
Amberfort, ME 86566",Shipped
91dc21f4-3f4c-407d-b14c-bc26c6182569,3a08fa55-994c-4c05-a54c-175b58abe983,2024-07-09 14:05:10,1082,expert,Clothing,2,460.24,4129.0,Cash,"771 Anthony Village Suite 978
East Denise, NM 69067",Pending
666a1542-37f9-4f14-b700-967afaf1a489,e154c85f-bbad-436c-9105-1aa8f69f8396,2024-06-27 13:02:10,1084,stop,Books,1,51.74,464.95,Cash,"3300 Farley Mountain Suite 769
Lake Anthonybury, MA 80559",Pending
ae391297-16d0-41f5-a850-bfad1156a052,32f98321-52ec-45da-aa2f-4bec4454b68e,2024-08-07 18:16:57,1086,inside,Toys,1,953.25,20.2,Bank Transfer,"09436 Pam Summit
West Robert, HI 63110",Shipped
cb12d625-7022-46e7-a660-5829cf7a32b7,40cd813f-d149-4e95-8efd-f267be35b94d,2024-10-02 22:16:56,1083,local,Home,2,85.59,270.12,Bank Transfer,"USNS Kelly
FPO AA 45169",Pending
977f9973-2c80-474a-8dd7-d8e584b4c22c,3ae3f91e-4b9a-4fef-baa3-f7f9020601e4,2024-03-02 17:08:21,1098,theory,Books,3,444.77,35.37,PayPal,"6656 Weber Harbors
Burnsmouth, WY 30962",Pending
a39d34d9-1506-4c40-8173-162a4d3422e0,66276fb6-794b-462c-89c2-0a34c09dbc42,2024-10-20 00:28:07,1011,gas,Toys,1,121.06,17.28,Credit Card,"27015 Lee Hill Suite 296
South Luis, FM 33266",Cancelled
c26ba8cc-d301-4f37-97b1-df326f79828b,be8d43a1-b85e-432d-813d-83de933fc77b,2024-02-15 22:25:30,1067,style,Clothing,3,163.76,276.61,PayPal,"17174 Gomez Pike Suite 907
New Daniel, SD 87145",Delivered
896a96c7-4ae6-4d9d-bbf5-f25b89efd32d,ad80a580-0e33-476e-86d0-85e637691ca9,2024-08-16 08:58:17,1082,allow,Home,4,709.75,387.63,PayPal,"962 Cox Villages Suite 658
Hallshire, KS 23742",Pending
aba7acf9-9c8e-4a1b-8731-79bdb71d038e,3235600c-d08d-456d-aaed-b729c4de420f,2024-04-14 15:35:52,1082,also,Home,2,31.54,3914.08,Cash,"89707 Williams Glen
Langshire, GU 15978",Cancelled
0d49820a-24d1-422a-bb1f-ca7a8b8517f1,db656fa4-21e0-4eda-9446-9d037e3b124e,2024-11-14 02:24:45,1048,political,Clothing,3,420.4,1033.35,Bank Transfer,"5196 Lee Dale
Port Amanda, NV 23159",Delivered
643a6dee-3c25-4252-8b4e-c6e09e7f4687,5413068a-6bca-4881-a956-81b24b1c70ac,2024-02-05 05:10:36,1083,yourself,Toys,4,967.08,173.11,Cash,"92316 Hudson Shores Apt. 329
New Robertland, AS 34785",Shipped
014c0ddc-1ba9-4994-a63c-41a56e21e44f,07b256c0-a18d-472b-aa8d-840f76fa6801,2024-10-01 17:48:20,1004,support,Clothing,2,2.49,2090.28,PayPal,"7735 Henry Crest Apt. 722
Michaelshire, CT 80321",Cancelled
c9798e72-e056-4e81-8e78-9791a6582662,4f670b40-2949-4a4b-8c82-55acb2ef0241,2024-02-10 07:31:05,1084,player,Home,1,515.07,980.84,PayPal,"6081 Barnes Parkways Apt. 183
Anthonyville, GA 30552",Pending
93ef5acf-875c-4300-a7ce-668d09bf42b0,5f296aa5-a03f-4572-b265-7498c438af3c,2024-03-16 09:36:47,1025,tell,Home,5,486.97,73.02,Credit Card,"988 Crystal Radial Suite 416
Ronniehaven, NV 77830",Cancelled
0b98d090-86d0-472b-8f5d-b8b29e5442a2,b279ef9a-3443-4a83-a0b3-81fc5011f24e,2024-04-05 19:50:03,1015,issue,Toys,1,681.82,14.72,Cash,"402 Duke Neck Suite 582
West Jessica, MH 81114",Shipped
7ba6de75-44f2-431a-9f0c-234513d7a0da,9f37cdc5-dd58-46fd-be07-0bb72c33dd81,2024-01-23 07:13:53,1089,beautiful,Home,4,620.71,1284.87,Bank Transfer,"74241 Jose Circle Suite 967
South Charles, IN 81557",Shipped
b44a3b22-1b3b-458e-bcf1-ed3a49d73763,022bfc7d-4fa5-44e4-85f9-a3b843a35532,2024-01-15 10:01:38,1013,kind,Clothing,3,840.44,2753.46,Credit Card,"9762 Jones Run Apt. 182
Port Kevinton, MP 88975",Delivered
a2c73ab1-38a4-4a87-9856-70003fc42991,54362c4b-4f9a-486f-9960-6f536d47a6f6,2024-02-15 20:26:40,1037,material,Clothing,3,587.19,1994.34,Cash,"462 Horton Harbor Apt. 298
Leemouth, WY 82865",Delivered
3878a902-27bb-4d9a-abb8-d64d34478f01,6683671a-04e5-4be6-a1fb-deaaae35592d,2024-04-04 13:56:13,1091,sea,Toys,5,67.39,2458.11,Cash,"585 Victoria Highway
West Lindashire, HI 71317",Cancelled
c3fbeda3-f3a1-416d-9727-b6f04653b436,bb19010c-db44-4d14-8e20-f3dc8bb33500,2024-08-21 19:58:08,1022,population,Toys,5,632.68,1897.74,Credit Card,"Unit 5111 Box 2858
DPO AP 51464",Cancelled
eaaa10db-c914-4361-8169-fa73c431ced7,b2135704-fcc4-440e-a83b-ace9fd909b7d,2024-06-11 15:40:51,1025,positive,Toys,4,505.41,2300.36,Cash,"138 Nathan Camp
Derekville, UT 66503",Cancelled
427f2fdc-ff8a-4ab1-8a12-f898ebede597,36896529-6a7e-4f84-849f-129baaaa595e,2024-09-11 04:04:10,1020,specific,Home,1,407.79,870.68,PayPal,"43285 Holt Summit
East Joshua, AS 26506",Cancelled
099d1b23-0b7f-4909-962e-3de7ec2c4cdc,892d5e39-48b6-46e7-b902-398e2e3c78a7,2024-03-25 16:17:41,1024,recognize,Books,1,43.23,256.72,PayPal,"35437 Jose Curve Apt. 211
Smithtown, MI 26785",Pending
05b85d23-a1c3-45c6-95b9-11814dafbe5c,7824e829-75dd-41ce-baf2-ad5bb6d49e01,2024-11-13 15:00:32,1079,forget,Clothing,4,46.07,745.68,Cash,"115 Robert Mountains Suite 492
Sanchezside, MP 15425",Shipped
c6f50067-f2a5-4cad-b2a2-a5fc4603546e,de77a2d4-06f3-4802-938c-04ba6791b9ea,2024-07-04 14:22:07,1057,performance,Home,5,543.92,837.2,PayPal,"4064 Gomez Pass
Villegasmouth, GU 96458",Shipped
56b6fb4e-23fd-484c-a653-273a3e163a13,d17679ad-c7c4-44db-8ebf-7668c06bf39d,2024-05-16 22:42:09,1038,thank,Home,3,42.14,778.9,Bank Transfer,"884 Wong Isle Apt. 639
Adamstown, HI 32350",Shipped
7fad25cb-9308-45c8-a80a-8f3c2c353cfc,9ccd2fe9-acb4-43cd-8f3a-866147b1c5a9,2024-03-26 10:16:50,1027,growth,Electronics,1,39.23,1062.28,Credit Card,"Unit 0966 Box 7963
DPO AP 36361",Cancelled
bd154604-df0e-4f99-86dd-4fe341d528e0,c4bddf08-776c-4990-943b-63eaa8ff9369,2024-03-02 17:02:06,1060,appear,Clothing,1,791.45,1645.68,PayPal,"9851 Smith Shoal
New Robertland, ME 90979",Cancelled
c128288a-de39-49b4-875f-202da96c2d19,ea0f014a-9d49-4bfe-9b34-8cf5050db427,2024-08-17 15:25:30,1080,why,Toys,3,326.53,708.48,Bank Transfer,"2793 Lowe Parkway Apt. 643
Glassside, NC 45347",Pending
73cd30ca-f720-4a37-90f3-31f9505cb65b,2e4415ed-90c7-4d1f-850f-6d4f0df52d0c,2024-04-23 23:11:49,1073,attorney,Clothing,1,554.71,764.16,PayPal,"920 Melissa Divide
North Frederickview, MN 51998",Shipped
e09ec40e-d986-4ac3-87a8-f41008b29480,a9f7f215-24cb-46fe-8515-4ef920691c28,2024-10-19 22:33:48,1095,environmental,Toys,2,838.18,3179.65,PayPal,"417 Nicholas Point Apt. 536
East Anthonyhaven, MI 00950",Delivered
3780e903-8719-40ff-84f6-588731ccb532,122f3cdd-ef21-4f3f-8168-44361c435024,2024-08-28 10:34:26,1002,age,Toys,2,79.09,797.58,Cash,"66734 Lisa Haven Apt. 940
East Marvin, IA 46986",Cancelled
8af7abff-30ee-44dc-8a55-53c95d64c094,b31ebcfa-0203-48d2-8edd-a103252ca224,2024-02-09 00:41:18,1085,her,Books,5,225.33,317.49,Cash,"8815 Martin Crossroad
Gomezbury, NJ 63860",Shipped
8c0b7cd8-63be-40fd-b37d-10c97d9e24c0,81acc9de-cade-4240-88e4-0e36d6a02861,2024-09-13 11:38:36,1021,sometimes,Home,1,795.88,1811.56,Bank Transfer,"262 Erika Mall Suite 410
Lake Luisshire, MA 98451",Pending
40a12716-f42b-4aa3-a95c-95f71e07bc5e,b32c48d5-97d4-4580-ad27-b5bdc475d015,2024-03-15 17:32:11,1017,former,Books,1,810.65,405.82,PayPal,"10035 Griffin Mountain Apt. 503
Maryhaven, SD 24227",Cancelled
6211adef-b3bb-4bbd-a84d-da009593b362,0ced2d9a-9ac2-4d3e-a069-cb8d63276553,2024-06-22 21:41:37,1093,especially,Clothing,2,801.63,2229.5,Cash,"97809 Cruz Crossing Suite 189
New Douglasstad, NE 37996",Delivered
c5222a5b-b648-4ab0-9728-299516beda9a,c4672f5a-5964-4610-ae57-07f54789e63d,2024-09-28 01:35:08,1092,finally,Home,3,418.71,1058.61,Bank Transfer,"75822 Troy Overpass
Ellisport, OR 28717",Pending
6b335eb4-184b-4cbe-b506-53ac782fc551,4b036ec5-0647-4147-a6b9-56989f9c798e,2024-06-14 09:13:51,1085,court,Home,4,311.52,2074.92,Cash,"16234 Diaz Row
Port Erika, CO 63250",Delivered
c4416917-9581-4c2e-bea4-7d212491f03a,0f6c8716-4989-4089-9173-508716f4587c,2024-10-02 20:16:23,1009,person,Electronics,5,888.75,2376.78,PayPal,"96083 Richard Club
New Nichole, WA 80563",Cancelled
3633a834-eb0c-499d-bee0-928657728568,a87202f7-5e68-4d4f-af65-e8d4339dda93,2024-09-29 12:34:42,1097,all,Books,2,162.84,1911.4,Cash,"10651 Bailey Street Apt. 348
South Genetown, NJ 49147",Delivered
02622905-b25c-456d-a64e-727781b1b881,091885b1-ae8d-4d5e-8794-6ab9996bc7b9,2024-11-05 11:43:16,1020,decide,Toys,2,793.01,1027.0,Bank Transfer,"PSC 1329, Box 8969
APO AA 46296",Delivered
a58a1347-7a2c-45d2-ae06-01ae092a5457,39973979-3f6c-466e-8a21-27f1d46456fa,2024-02-25 09:31:03,1097,eat,Electronics,4,969.95,1998.08,Bank Transfer,"7707 Chavez Cliffs
North Kellyfort, KY 47214",Shipped
4fc5c84a-855a-4745-a3f3-51c25bac0708,4ef834af-694a-4785-9061-2e889d40a8aa,2024-10-04 06:31:00,1012,describe,Electronics,2,974.13,547.65,Bank Transfer,"749 Ellen Drives Suite 730
Port Amberfort, WV 28028",Cancelled
2fb72ade-6660-4a3d-8a17-d72607e7ffd6,54b457da-4cfe-45d8-86ba-1295d6c25145,2024-01-25 14:53:22,1076,myself,Home,1,541.78,2930.37,PayPal,"70783 Phillips Crossing
North Carl, SD 80330",Cancelled
faf65032-87e5-4e7a-a2d8-9680f05fa063,9bc3b347-90dc-4b60-91b7-ae174335f37b,2023-11-25 00:12:10,1002,by,Books,1,574.92,1414.72,Credit Card,"634 Elizabeth Parkways Suite 108
New Alexandramouth, SC 51276",Shipped
64140153-c765-460e-bcf7-c7fc1951e659,932931e6-cb9f-45d3-9e76-2fb67dbffcff,2024-11-01 05:57:19,1004,career,Electronics,2,934.87,158.76,Credit Card,"146 Lauren Manors
South Nicole, PR 03972",Cancelled
